sid,stream,name,mob_no,email,gender,x_perc,xii_perc,cet_perc,physics_xii,chem_xii,maths_xii,jee_perc,father_name,father_occupation,mother_name,mother_occupation,parent_income,pincode,year,sector,quota
20201100123,MECH,John Buck,9665069957,johnbuck@gmail.com,F,90.78,81.13,81.05,81.48,96.42,77.9,68.5,David Schneider,Occupational therapist,Brooke Garza,Ceramics designer,869901,400075,2020,finance and real estate services,non-minority
20201100124,COMPS,Robert Novak,9665619772,robertnovak@gmail.com,M,94.59,78.56,85.46,84.5,65.46,98,7.31,Michael Lynch,Air traffic controller,Christine Marks,"Librarian, public",222952,400039,2020,public administrative services,minority
20201100125,EXTC,Donald Mason,9867534436,donaldmason@gmail.com,M,51.11,94.09,74.6,54.63,82.52,57.85,75.94,Matthew Soto,Sports coach,Tabitha Todd,"Lecturer, further education",1184386,400080,2020,manufacturing,minority
20201100126,EXTC,Anna Lopez,9892216386,annalopez@gmail.com,F,50.61,51.01,73.35,62.82,67.79,62.95,69.87,Nicholas Anderson,Physiological scientist,Michele Bradley,"Engineer, electronics",1007571,400102,2020,trade transport and hotels,non-minority
20201100127,EXTC,Andrew Ortega,9004913933,andrewortega@gmail.com,M,37.65,62.85,91.48,85.78,56.21,56.98,49,Stephen Cuevas,"Civil engineer, consulting",Karen Molina,Medical physicist,1361958,400078,2020,agriculture and forestry,non-minority
20201100128,EXTC,Jennifer Mason,9967270760,jennifermason@gmail.com,M,52.03,82.36,82.62,97.93,73.95,98.14,53.47,Robert Hammond,Ergonomist,Amber Christensen,Analytical chemist,426788,400006,2020,agriculture and forestry,non-minority
20201100129,EXTC,Jack Brown,9004265538,jackbrown@gmail.com,M,55.71,67.18,52.72,93.68,74.54,68.17,12.58,Antonio Schmidt,Sports administrator,Melinda Hughes,Fisheries officer,229131,400059,2020,public administrative services,non-minority
20201100130,EXTC,Joshua Singleton,9967254632,joshuasingleton@gmail.com,M,45.09,57.84,95.63,71.67,74.5,92.27,0.2,Brian Chase,"Engineer, electronics",Christy Marquez,Retail buyer,371526,400079,2020,public administrative services,non-minority
20201100131,COMPS,Diane Parker,9665349073,dianeparker@gmail.com,M,65.94,60.39,19.41,52.09,93.57,91.86,49.6,Joshua Murillo,Quarry manager,Brittany Harmon,"Administrator, sports",1241363,400007,2020,trade transport and hotels,non-minority
20201100132,IT,Olivia Williams,9967899200,oliviawilliams@hotmail.com,M,88.16,67.9,72.38,58.53,89.2,89.74,78.08,Donald Trujillo,Network engineer,Mrs. Melissa Gregory,Pharmacologist,712059,400053,2020,trade transport and hotels,minority
20201100133,IT,Michael Sanders,9867011576,michaelsanders@gmail.com,M,61.57,88.86,10.04,60.76,83.74,79,78.62,Carlos Strickland,Armed forces training and education officer,Stephanie Moore,"Engineer, agricultural",945962,400093,2020,communications,non-minority
20201100134,MECH,Jonathon Best,8452037060,jonathonbest@hotmail.com,F,66.1,89.06,97.29,99.07,68.35,93.17,49.13,Jeffrey Berger,Landscape architect,Michele Knight,Garment/textile technologist,130148,400013,2020,manufacturing,minority
20201100135,EXTC,Janet Guzman,8450916142,janetguzman@gmail.com,F,59.63,92.23,97.99,82.68,77.28,85.73,41.24,Steven Hamilton,Aeronautical engineer,Sandra White,Corporate investment banker,623949,400079,2020,agriculture and forestry,non-minority
20201100136,MECH,Jordan Lopez,9665449214,jordanlopez@yahoo.com,F,49.25,59.75,97.59,97.62,99.88,80.13,9.82,Ryan Oliver,"Surveyor, hydrographic",Brandy Castaneda,"Engineer, maintenance",1383850,400045,2020,public administrative services,non-minority
20201100137,EXTC,Holly Wells,9004124962,hollywells@gmail.com,M,62.96,73.29,96.95,94.84,53.82,87.86,84.19,Christopher Morgan,Operational investment banker,Emily Wright MD,Lobbyist,413599,400010,2020,information technology,minority
20201100138,COMPS,Isaac Sanford,7738241773,isaacsanford@hotmail.com,M,65.52,61.36,3.88,57.65,71.12,74.19,37.91,Allen Harris,"Buyer, industrial",Tracy Green,Clinical molecular geneticist,829620,400001,2020,information technology,minority
20201100139,COMPS,Nathan Nichols,8999611322,nathannichols@gmail.com,M,52.86,84.34,83.49,79.12,76.62,58.45,82.77,Christian Ramirez,Financial trader,Nicole Mcclure,"Administrator, charities/voluntary organisations",101619,400068,2020,manufacturing,minority
20201100140,IT,Jordan Gibson,9004980029,jordangibson@gmail.com,M,86.79,51.99,46.43,59.37,96.6,76.58,87.6,Tom Thompson,"Engineer, automotive",Brittney Neal,Public house manager,1038906,400053,2020,public administrative services,non-minority
20201100141,MECH,Johnathan Moss,8999415857,johnathanmoss@yahoo.com,F,81.86,64.76,22.38,74.68,76.79,50.24,64.49,Joseph Burnett,Retail merchandiser,Amy Allen,Advertising art director,1361732,400050,2020,information technology,non-minority
20201100142,IT,Kenneth Sanders,9665783518,kennethsanders@gmail.com,M,66.72,61.44,29.21,85.66,79.19,54.83,62.87,Sean Carpenter,"Scientist, research (life sciences)",Emily Ward,Air traffic controller,1328911,400008,2020,information technology,minority
20201100143,EXTC,James Reyes,9892626246,jamesreyes@gmail.com,F,65.46,51.55,2.21,95.73,50.93,75.35,13.43,Kevin Gomez,Insurance claims handler,Megan Rodriguez,Psychotherapist,756557,400089,2020,finance and real estate services,minority
20201100144,COMPS,Jasmine Duncan,9867471565,jasmineduncan@gmail.com,M,96.26,84,56.88,61.51,97.89,78.61,62.26,Brandon Waller,Information systems manager,Jennifer Mcgee,Media planner,200213,400071,2020,public administrative services,non-minority
20201100145,IT,Kyle Cunningham,9867658707,kylecunningham@gmail.com,M,37.42,95.56,66.79,69.35,83.43,69.49,21.28,Cody Martinez,"Development worker, international aid",Pamela Smith,Archaeologist,953891,400060,2020,finance and real estate services,minority
20201100146,IT,Elizabeth Curry,8452968193,elizabethcurry@gmail.com,M,67.38,55.09,52.62,74.38,75.46,88.16,50.55,Jeffrey Mckay,"Administrator, sports",Tammy Copeland,Chartered loss adjuster,747039,400001,2020,constructions,non-minority
20201100147,IT,James Johnson,9004463054,jamesjohnson@gmail.com,M,57.3,51.07,76.26,60.59,74.05,55.25,67.83,Rickey Stone,Tourism officer,Christina Parker,"Doctor, hospital",812993,400047,2020,trade transport and hotels,minority
20201100148,COMPS,Jessica Krueger,9867369838,jessicakrueger@gmail.com,M,90.55,77.02,64.82,63.37,88.12,96.84,29.89,Ronald Williams,Applications developer,Kristin Nelson,"Scientist, physiological",1147695,400081,2020,constructions,non-minority
20201100149,EXTC,Justin Cooke,9004563089,justincooke@gmail.com,F,53.04,95.3,88.38,71.18,74.16,53.2,86.86,Bryan Lee,"Surveyor, planning and development",Cindy Savage,Accommodation manager,548346,400003,2020,communications,non-minority
20201100150,EXTC,John Hoover,8451899461,johnhoover@gmail.com,M,97.48,59.06,38.58,94.36,97.1,52.78,40.22,Jose Moore,Water engineer,Heather Lopez,"Restaurant manager, fast food",1339865,400004,2020,communications,non-minority
20201100151,IT,Phillip Black,8454073359,phillipblack@gmail.com,F,94.33,73.99,53.02,60.27,94.84,96.21,81.47,Ethan Hill,"Editor, film/video",Megan Maddox,Manufacturing systems engineer,372386,400073,2020,constructions,non-minority
20201100152,IT,Melanie Wilson,9967118075,melaniewilson@gmail.com,M,68.94,59.93,59.47,58.98,67.61,53.47,89.88,Jesse Robinson,Tour manager,Carol Brown,Chartered legal executive (England and Wales),1469375,400063,2020,trade transport and hotels,non-minority
20201100153,IT,Jared Fitzgerald Jr.,9004051066,jaredfitzgeraldjr.@gmail.com,M,66.93,65.21,60.77,94.91,97.04,79.06,61.26,Daniel Smith,"Investment banker, corporate",Cynthia Miller,Chief Executive Officer,1281678,400031,2020,public administrative services,non-minority
20201100154,COMPS,Annette Perez,7738936143,annetteperez@gmail.com,F,65.4,81.7,83.35,61.44,60.82,75.5,42.39,John Smith,Special educational needs teacher,Lauren Estes,Market researcher,1242777,400020,2020,information technology,minority
20201100155,EXTC,Timothy Wright Jr.,9004680786,timothywrightjr.@hotmail.com,F,74.3,92.59,9.26,82.66,69.09,78.93,57.71,George Brown,Market researcher,Crystal King,Chief of Staff,731336,400028,2020,communications,non-minority
20201100156,IT,Matthew Collins,9004892274,matthewcollins@hotmail.com,F,97.99,59.2,1.51,90.33,73.98,63.55,27.56,Anthony Henson,Manufacturing engineer,Jennifer Doyle,Charity officer,373921,400007,2020,constructions,non-minority
20201100157,IT,Melissa Anderson,9987141558,melissaanderson@gmail.com,M,56.39,54.02,1.13,53.4,92.32,61.66,65.81,Tony Hill,"Engineer, agricultural",Alyssa Riley,"Scientist, forensic",1239455,400025,2020,constructions,minority
20201100158,EXTC,Richard Parrish,8454842964,richardparrish@gmail.com,M,53.02,94.76,97.39,65.91,73.33,73.47,50.31,Kent Wong,"Psychologist, sport and exercise",Tracie Ramirez,"Nurse, mental health",1449275,400048,2020,constructions,minority
20201100159,COMPS,Patrick Garcia,9867582789,patrickgarcia@gmail.com,M,45.56,85.61,84.24,60.4,63.95,86.29,15.67,Robert Winters,"Investment banker, corporate",Laura Roman,"Engineer, agricultural",894940,400057,2020,finance and real estate services,non-minority
20201100160,EXTC,William Bradshaw,9892163739,williambradshaw@yahoo.com,M,60.14,68.33,87.91,71.48,53.31,85.15,62.47,Scott Carter,Adult guidance worker,Denise Cannon MD,Arboriculturist,124403,400064,2020,agriculture and forestry,minority
20201100161,EXTC,Sara Salazar,9987159365,sarasalazar@yahoo.com,M,68.72,68.72,5.06,89.09,85.66,89.71,89.19,Charles Ford,Accounting technician,Ruth Parks,Magazine features editor,1137293,400024,2020,trade transport and hotels,minority
20201100162,EXTC,Robert Gates,9967043808,robertgates@yahoo.com,F,71.89,93.1,48.54,77.77,62.94,62.32,65.07,Jonathan Allen,Regulatory affairs officer,Kimberly Frye,"Engineer, mining",747863,400086,2020,information technology,non-minority
20201100163,IT,Crystal Russell,8452834476,crystalrussell@gmail.com,M,47.35,87.8,69.9,98.4,68.88,93.38,2.19,Andrew Byrd,"Administrator, charities/voluntary organisations",Shelly Swanson,Illustrator,842736,400020,2020,public administrative services,minority
20201100164,MECH,Travis Anderson,9967863941,travisanderson@gmail.com,F,70.52,59.82,31.21,61.43,59.4,71.2,37.2,Logan Dennis,"Designer, furniture",Kimberly Wolf,IT sales professional,465549,400029,2020,manufacturing,minority
20201100165,EXTC,Mr. Stephen Martin,9987779836,mr.stephenmartin@gmail.com,M,59.4,56.51,15.68,52.58,78.16,61.11,1.39,Jeffrey Smith,"Designer, television/film set",Kara Ferguson,Microbiologist,1189005,400033,2020,finance and real estate services,non-minority
20201100166,IT,Steven Rush,8999076334,stevenrush@yahoo.com,F,52.56,71.84,89.59,77.1,74.96,59.91,75.01,Andre Chambers,Agricultural engineer,Melinda Goodman,Scientific laboratory technician,1477755,400066,2020,constructions,non-minority
20201100167,MECH,Richard Carter,7738267857,richardcarter@gmail.com,M,89.94,81.78,77.48,62.42,87.78,83.7,70.38,Robert Martinez,Oceanographer,Angela Campbell,Secondary school teacher,611108,400074,2020,finance and real estate services,non-minority
20201100168,COMPS,Jordan Cooper,9987714036,jordancooper@hotmail.com,M,78.82,55.21,29,74.75,91.73,96.35,80.15,Benjamin Hill,Systems analyst,Sara Bright,Technical sales engineer,1357537,400080,2020,manufacturing,non-minority
20201100169,COMPS,Scott Gonzales,8454964772,scottgonzales@gmail.com,M,64.95,99.54,77.59,92.16,98.67,67.72,2.26,Brandon Schultz,English as a second language teacher,Ruth Ewing,"Runner, broadcasting/film/video",1037238,400045,2020,constructions,minority
20201100170,COMPS,Jasmine Harrison,9892685197,jasmineharrison@gmail.com,M,81.38,84.55,67.16,60.76,55.72,94.31,71.62,Thomas Butler,Civil Service administrator,Elizabeth Johnson,Prison officer,317308,400070,2020,manufacturing,minority
20201100171,MECH,Richard Allen,9892779678,richardallen@hotmail.com,F,83.34,84.46,84.59,67.45,95.59,54.18,45.07,Benjamin Green,Retail buyer,Cynthia Jenkins,"Therapist, nutritional",552990,400033,2020,information technology,minority
20201100172,MECH,Laura Elliott,9987863321,lauraelliott@gmail.com,M,55.12,53.95,36.91,80.44,75.11,91.55,32.33,Chad Buchanan,"Editor, film/video",Amanda Roth,"Nurse, learning disability",679700,400005,2020,manufacturing,non-minority
20201100173,EXTC,Bruce Foster,7738692957,brucefoster@hotmail.com,F,50.88,66.07,65.54,72.65,66.54,79.8,7.37,Jesse Armstrong,Product/process development scientist,Emily Hopkins,Education administrator,880639,400037,2020,agriculture and forestry,minority
20201100174,EXTC,Jon Solomon,9665679924,jonsolomon@yahoo.com,M,39.9,57.33,9.49,76.97,80.75,97.35,74.54,Justin Conley,Petroleum engineer,Jenna Norton,Musician,1418829,400090,2020,public administrative services,non-minority
20201100175,COMPS,Michael Rivera,9987054630,michaelrivera@gmail.com,F,47.93,94.11,64.5,79.91,70.12,99.95,3.1,Eric Jackson,Air broker,Susan Wolfe,"Nurse, children's",271322,400011,2020,constructions,non-minority
20201100176,IT,Christopher Edwards,9004189276,christopheredwards@yahoo.com,M,59.65,73.15,6.78,77.51,74.08,76.96,57.21,Douglas Flowers,Warehouse manager,Jessica Williams,Patent examiner,1163990,400010,2020,communications,non-minority
20201100177,COMPS,Larry Martinez,8452826280,larrymartinez@gmail.com,F,39.63,80.34,49.93,95.98,85.37,50.63,81.55,Frederick Carroll,Jewellery designer,Sara Kim,Hotel manager,576044,400060,2020,agriculture and forestry,non-minority
20201100178,EXTC,Timothy Waters,8451978726,timothywaters@gmail.com,M,94.28,71.8,24.24,70.87,85.4,91.25,70.5,Tyler Hall,"Programme researcher, broadcasting/film/video",Stacy Edwards,"Surveyor, quantity",1056765,400082,2020,finance and real estate services,non-minority
20201100179,EXTC,Brian Anderson,7738284829,briananderson@gmail.com,F,46.08,79.72,81.77,72.29,96.63,56.13,7.78,Jeffrey Cox,Consulting civil engineer,Amber Hughes,"Engineer, civil (contracting)",1123995,400026,2020,finance and real estate services,minority
20201100180,EXTC,Brian Mcdowell,7738969418,brianmcdowell@gmail.com,F,58.62,92.62,15.23,83.09,76.08,59.42,49.93,John Barron,Dramatherapist,Sarah Alvarado,Materials engineer,1262913,400097,2020,information technology,non-minority
20201100181,IT,Kelly Williams,9665873136,kellywilliams@hotmail.com,F,39.34,76.54,96.27,59.43,78.35,65.47,48.21,Bobby Perry,Leisure centre manager,Melanie Garcia,Logistics and distribution manager,1380400,400055,2020,manufacturing,minority
20201100182,IT,Randy Harmon,9892138397,randyharmon@gmail.com,M,70.53,67.91,28.96,52.22,76.92,55.43,19,Jacob Smith,Microbiologist,Tammie Ross,Emergency planning/management officer,1282727,400063,2020,agriculture and forestry,minority
20201100183,IT,Michael Hubbard,8451962518,michaelhubbard@gmail.com,M,54.83,98.4,26.39,59.2,52.87,71.29,34.44,Jamie Arnold,Banker,Patricia Ayala,"Scientist, research (life sciences)",1167094,400019,2020,constructions,non-minority
20201100184,COMPS,Michael Anderson,9665686786,michaelanderson@yahoo.com,M,55.88,66.38,97.3,88.36,52.71,94.09,12.85,Wayne Carroll,Psychotherapist,April Terry,Leisure centre manager,1435150,400077,2020,information technology,non-minority
20201100185,MECH,Jeanne Hardy,8452938189,jeannehardy@gmail.com,M,41.59,57.34,1.89,86.26,67.52,96.03,80.38,Anthony Conway,Archaeologist,Stacy Ramirez,Microbiologist,179660,400087,2020,public administrative services,non-minority
20201100186,IT,William Williamson,9867935351,williamwilliamson@gmail.com,M,88.82,71.13,10.28,50,86.34,63.71,15.23,Brandon Sanders,Artist,Isabella Smith,Editorial assistant,1488462,400039,2020,information technology,non-minority
20201100187,COMPS,Joseph Sanchez,9867246382,josephsanchez@gmail.com,M,64.42,93.05,45.65,99.32,69.88,76.03,25.04,Michael Black,Aeronautical engineer,Cynthia Smith,Archaeologist,119530,400031,2020,finance and real estate services,non-minority
20201100188,EXTC,Shawn Hahn,9967732079,shawnhahn@gmail.com,M,37.51,65.17,66.7,54.86,69.64,94.54,80.14,Jason Vaughan,Optometrist,Madeline Adams,Health and safety inspector,253986,400042,2020,constructions,non-minority
20201100189,COMPS,Robert Love,9665660747,robertlove@yahoo.com,M,79.1,84.55,77.7,90.88,95.73,89.6,64.08,Ryan Gibson,"Scientist, marine",Brandy Torres,"Engineer, biomedical",1217163,400073,2020,public administrative services,minority
20201100190,EXTC,Justin Lambert,9987858849,justinlambert@gmail.com,F,87.87,66.27,48.2,78.25,57.56,50.38,35.3,Roger Hill,"Geologist, engineering",Miranda Weeks,Gaffer,1003112,400083,2020,information technology,non-minority
20201100191,COMPS,Sarah Rogers,9665676804,sarahrogers@gmail.com,F,43.33,73.16,6.9,95.68,91.3,65.95,4.53,Brian Mcneil,Associate Professor,Claire Hicks,Information systems manager,1327129,400010,2020,agriculture and forestry,minority
20201100192,EXTC,David Peck,9665064754,davidpeck@yahoo.com,M,39.9,91.58,64.47,66.43,58.46,93.65,75.51,Caleb Mills,"Designer, industrial/product",Joanna Bean,Herbalist,147343,400059,2020,constructions,non-minority
20201100193,EXTC,Jill Murphy,9665655686,jillmurphy@gmail.com,M,74.58,80.94,51.32,58.29,89,86.02,10.2,Harry Phillips,"Psychologist, prison and probation services",Kristina Harris,Information officer,865411,400101,2020,communications,minority
20201100194,EXTC,Steven Salinas,9867764413,stevensalinas@gmail.com,M,36.05,86.24,60.53,56.88,54.21,99.7,5.22,Alejandro Mcclain,Company secretary,Lauren Smith,Academic librarian,235384,400095,2020,agriculture and forestry,minority
20201100195,MECH,Joseph Richard,9967330202,josephrichard@gmail.com,F,61.02,87.03,75.67,82.13,53.63,94.78,38.87,Thomas Torres III,Fashion designer,Toni Wright,Secretary/administrator,400642,400070,2020,information technology,non-minority
20201100196,MECH,Curtis Spencer,9967318435,curtisspencer@hotmail.com,F,79.86,97.49,26.49,58.85,80.27,79.58,5.42,David Gray,Financial controller,Catherine Figueroa DDS,Gaffer,485156,400037,2020,information technology,non-minority
